ID,Medicine,Website,Source,Link,Review,Overall Rating,Effectiveness,Ease of use,Satisfaction,People upvoted,People downvoted,Date,Reviewer characteristics,Helps overall with kidney stones,Helps overall with gallstones,Says that has suffered from condition for a long time (>1 year),Someone who makes large amounts of stones (>10 total),Asserts significant reduction in pain on net,Provides detailed background,Works as a prophylactic,Mentions breaking of stones,Mentions shrinking of the stones,Mentions softening of stones,Mentions stone gravel/dust/dissolved,"Stone came out soon after taking it (3 day window or ""a few days later"")",Deferences,Medical Personel Was Surprised or Skeptical,Significant (>50%) pain relief within 24 hours,Significant (>50%) pain relief within a week,Consumption Method,Dose,Stone characteristics,Provides contact info,Admits it sounds non-credible/identifies as a skeptic,Stone passed with no or almost no pain,Provides objective measurements,Comments,Promotes specific brand,Speaks for someone else,Side effects mentioned,Super high quality,Incredible accounts,Unexpected Positives,Length Filtered,Length (words),Classification method
1294,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Whatever else this product is, it is fiber.  I have had #2 everyday, some days more than once which for me is great.  However, gained 6 lbs in 6 weeks. Also, I have had a lot of hair coming out and wondered why.  Now I know why it might be according to other comments.  Fiber will cause bloating, gas, fluid retention, cramps in some folks. Those folks probably need to forget the garcinia and do the colon cleanse, gently, to remover their blockages. There are a lot of cheaper fiber products out there.  I wonder if some companies are sneaking other known weight loss substances in that are no longer recommended because they do cause heart trouble or maybe just a lot of caffeine?  Although I like ""going"" every day, at $50 a bottle, I can do without.  Please be careful out there everyone, remember the fen-fen craze and resulting deaths and heart damage?  High protein, no starchy carbs or sugars and moderate exercise--it works, it just doesn't work as well the older we get. But that is what works for everyone. Losing weight builds character because it isn't easy.  Just don't beat yourself up about it. Shame on Dr. Oz, in his quest to stay on television I think his physician instincts are becoming careless.  His show is the reason I tried it too. Product I used is Miracle GarciniaGambogia. Not on the list below.",2.0,1,4,1,3,0,2013-12-11,55-64 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,Miracle Garcinia Cambogia,,"hair coming out, bloating, gas, fluid retention, cramps",,,,,236,LLM
1295,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I have lost 17 pounds in 3 weeks , I'm stuck in a bed for 5 weeks do to a broken leg . I'm not as hungry and have been on no diet. I feel great!",5.0,5,5,5,34,10,2013-12-11,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,LLM
1296,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,It's a good thing I only ordered one bottle I would not recommend this supplement.,2.3,1,5,1,1,0,2013-12-11,45-54 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,LLM
1297,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"The most scary feeling of a possible hart attack make me stop taking this supplement, my stomac, back and neck pains were almost making me pased out, nauseas, vomiting an 2 non sleeping days were no worth at all; every body is different and have all kind of different secondary effects and reactions, I would not recomend the risk to any body, 10 days after only 3 pills and I am still very sick. The product ordered was: Pure Garcinia Cambogia Extract 1000mg, Extract (60% HCA), Dr. oz recomended. Be careful.",1.3,1,2,1,34,5,2013-12-10,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,Pure Garcinia Cambogia Extract 1000mg,,"stomac, back and neck pains, nauseas, vomiting, non sleeping days",,,,,91,LLM
1298,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Used this product for   four weeks. I had pain in my stomach, digestive problems. Had to go to gastro doctor. Not good for me...      ",1.7,1,3,1,5,0,2013-12-10,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,"pain in my stomach, digestive problems",,,,,24,LLM
1299,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"First I'd like to say that I have not experienced any of the side effects others are reporting. It seems to work well as an appetite suppressant. However, if I continue to eat after the ""I'm full"" signal I can easily eat more without any GI upset. I didn't weigh myself before I started taking the supplement but I have noticed my clothes fit more loosely. So far I'm not unhappy with the product.",3.7,3,5,3,27,5,2013-12-09,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,LLM
1300,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,still be hungry,1.7,2,2,1,2,0,2013-12-09,55-64 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,still be hungry,,,,,3,LLM
1301,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I haven't lost weight, and I crash in the afternoon around 3:00pm",2.3,1,5,1,16,7,2013-12-09,55-64 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,crash in the afternoon around 3:00pm,,,,,12,LLM
1302,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"for 2 weeks I've been taking about 1500mg (62.1% hca) per day, one capsule 1/2 hr before each meal as directed. I don't own any scales so I can't say if I have lost weight or not but i seem to have dropped half a size. probably as a result of my appetite (or lack thereof). I still crave food but once I start eating, i soon find I don't really want more than a cupful of anything. I experience mild nausea after/while eating, but I find water helps a lot with that.  overall i did notice a difference after 2 weeks. however i think I'll decrease the amount I'm taking daily to see if the nausea lets up a little.",3.7,3,5,3,37,4,2013-12-08,19-24 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,mild nausea,,,,,121,LLM
1303,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I have been taking Garcinia Cambogia from the makers of Lean Body purchased from a chemist for $24.95. The pharmacist explained the importance of the correct amount of Calcium & Potassium incorporated within the Garcinia Cambogia suplement when purchasing. AND IT HAS WORKED. I would recommend it. I feel great, and sleeping well. It did take 2 weeks to kick and with diet and some exercise I am now seeing the benefits.",5.0,5,5,5,55,9,2013-12-07,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,Lean Body,,,,,,,72,LLM
1304,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I developed liver toxicity after taking garcinia for  2 weeks. My liver is still recovering after a 3 week episode. I do not think this natural product is for everyone. Also no weight loss.,2.3,1,5,1,55,1,2013-12-05,65-74 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,liver toxicity,,,,,34,LLM
1305,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I have used pure garcinia cambogio 1,000 mg for 8 months with no plans to stop this ever. I  5 months I lost 60 lbs and have lost my final 15 lbs over the last few months.  I was border line diabetic and no longer have that problem. I went from size 20w to a ladies 10. I feel great and my appetite is under control.  ",5.0,5,5,5,22,0,2013-12-05,45-54 |  | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,LLM
1307,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Taking Creative Bioscience 1234-never before have I taken ANY weight loss pills & only wanted to lose 7-10 lbs. I felt nausea, fogginess, irritable, headache and an overall ""blah"" feeling.  Seems to work better for the younger group as posted on these reviews. I should have known better and not wasted my money. There is no ""easy"" fix to losing weight.",2.3,1,5,1,31,3,2013-12-05,35-44 |  | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,Creative Bioscience 1234,,"nausea, fogginess, irritable, headache, overall 'blah' feeling",,,,,61,LLM
1308,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I have been taking Pure Health Garcinia Cambogia for about 3 months now and have now figured out why I am having headaches, nausea, and feeling like I am going to faint. I have been feeling nausea especially after eating and it dawned on me to look at the side effects of this medicine. I believe I now know why. I was taking 2-4 pills a day which is 1600mg.",3.0,5,2,2,36,1,2013-12-04,35-44 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,Pure Health Garcinia Cambogia,,"headaches, nausea, feeling like I am going to faint",,,,,70,LLM
1309,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"GarciniaCambogia does give me more energy, however has not helped with my weight loss. I am following a low carb, hi protein diet. May have lost 5 pounds since started taking GC two months ago. Started new lifestyle of healthy eating in February and up to two months ago had lost 25 pounds. Am experiencing kidney pain, and am currently trying to find out if this could be from GC. Urine tests are negative with trace of ketone.",2.0,1,4,1,5,0,2013-12-04,65-74 | 1 to 6 months | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,kidney pain,,,,,78,LLM
1312,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I used this product without fail. No instructions given.  Site said would even refund after 30 days.  I ordered on 2 Nov called on 2 Dec and will not give me refund. Not company policy to refund after 30 days and not company policy to speak to a supervisor.  Do not do this.....   Do not do this.....   Do not do this.....   Do not do this.....,1.7,1,3,1,4,0,2013-12-02,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,LLM
1313,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I was in hopes for weight loss as I had taken GC (2~ twice a day)with a daily workout...and had (NO POSITIVE RESULTS) HAD NOT LOST a single pound! I watched my calorie intake ect...I trusted that GC would be a great thing that would work,because of DR OZ. indorsement..but I was wrong..!",2.0,1,4,1,39,3,2013-12-02,45-54 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,NO POSITIVE RESULTS,,,,,53,LLM
1314,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"The particular brand Ibought initially caused weight gain, then delivered far less than the advertised results.",2.7,2,4,2,1,0,2013-12-02,45-54 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,weight gain,,,,,16,LLM
1315,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I believe you have to give this time to work.  I began taking it twice a day in August.  About the middle of October I began to notice significant weight loss and loss of inches.  I have also cut back on my calorie intake and have increased my exercise commitment from 3 to 4 days a week to 5 to 6 days a week, so it's hard to attribute the weight loss completely to GC.  However, I look leaner than ever before, especially in my upper body and waist area.  At age 52, I'm very happy with the results.",4.0,4,4,4,29,1,2013-12-02,45-54 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,LLM
1316,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"TERRIBLE STOMACH PAINS, WISH I WOULD HAVE LOOKED HERE FOR THE REVIEWS PRIOR TO PURCHASING THIS....SHAME ON DR. OZ",1.7,1,3,1,4,0,2013-12-01,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,TERRIBLE STOMACH PAINS,,,,,19,LLM
1317,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Has anyone tried it with ""Safe Colon' like Dr. Oz recommended?",1.7,2,1,2,4,10,2013-12-01,19-24 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,LLM
1318,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I am still on it, but do  not know if I will continue, I am trying to call them to see what is  going on, so  far do  not have their fone no, but, will get it.  It gives me soo much, soo much liver pain, God, I even feel like some acidity in my stomach.  It also changes your taste for food, but I think that is  how it may work, so you don't eat more, but, I eat actually very much after it, or was eating the first day or two as I did not have stomach problem then.  Take care beffore you get fooled.",2.7,2,5,1,2,0,2013-12-01,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,"liver pain, acidity in my stomach",,,,,107,LLM
1319,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Have been taking GC for about 6 weeks, and have not seen any appreciable wt loss. My BP has been a little elevated over the past 2 weeks, and in the past couple of days have noticed a bit of leg swelling and a tiny wheeze in my chest after even the littlest bit of exertion.  I honestly didn't connect these new effects to the GC, as I had been taking it for 1 1/2 mos....but after reading the reviews here, this morning's dose was my last!! Why take chances when there's no positive results to speak of??!?",1.7,1,3,1,6,0,2013-12-01,65-74 | 1 to 6 months | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,"leg swelling, a tiny wheeze in my chest after even the littlest bit of exertion, elevated blood pressure",,,,,98,LLM
1320,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I took Garcinia Cambogia for a couple of months.  I was convinced by seeing it endorsed by Dr. Oz.  I gained about three pounds.  I have not been taking it for about three weeks, and the belly bloat is still there.  I'm hoping that will dissipate over time.  I DO NOT recommend this product.",2.0,1,4,1,30,3,2013-12-01,65-74 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"gained about three pounds, belly bloat",,,,,54,LLM
1321,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Stomach bloating, terrible cramps. Have stopped taking it, had a break and started again several times to be sure it is the cambogia garcinia causing it.",1.3,1,2,1,41,3,2013-12-01,35-44 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"stomach bloating, terrible cramps",,,,,26,LLM
1322,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"no change in weight. SEVERE abdominal discomfort. I havent taken it in 3 days & im still suffering after affects! cramps, bloating & constipation...",1.0,1,1,1,34,2,2013-12-01, | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"SEVERE abdominal discomfort, cramps, bloating, constipation",,,,,24,LLM
1323,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"After about 5 days of taking Garcinia Cambogia by Genesis Today as directed, I developed very uncomfortable tightness in my stomach. I felt like I just did 200 crunches from gas build up! And my weight did not change whatsoever. It's hard to find side effects information, but obviously this is a side effect since many people are reporting the same problem.  Exercise and eat in moderation and save your money.  ",2.0,1,4,1,35,2,2013-11-30,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,Genesis Today,,"very uncomfortable tightness in my stomach, gas build up",,,,,71,LLM
1324,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I took Garcinia Cambogia and it seems to have an opposite effect, Within 1 week time, my whole body feels bloated. Feeling like eveything in my abdomen is enlarged causing tightness, bloatness, even face feel swollen. To a degree it reduces your appetite but I would never take it again. I would rather exercise and eat healthy. Not for me. It may work for you.",2.3,1,5,1,30,1,2013-11-29,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"bloated, tightness, enlarged abdomen, swollen face",,,,,65,LLM
1325,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"IT IS A RIP OFF . NOT ONE POUND LOST. FIVE BOTTLES.it is called premium garcinia not listed on your list. they will not tell me where the hdqts are , and say that is the name. i bet it comes from se asia. waste of money. $100 down the drain.   ",2.3,1,5,1,1,0,2013-11-29,65-74 | 6 months to less than 1 year | Other,,,,,,,,,,,,,,,,,,,,,,,,,premium garcinia,,,,,,,51,LLM
1326,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"IT IS A RIP OFF . NOT ONE POUND LOST. FIVE BOTTLES.it is called premium garcinia not listed on your list. they will not tell me where the hdqts are , and say that is the name. i bet it comes from se asia. waste of money. $100 down the drain.   ",2.3,1,5,1,4,0,2013-11-29,65-74 | 6 months to less than 1 year | Other,,,,,,,,,,,,,,,,,,,,,,,,,premium garcinia,,,,,,,51,LLM
