source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Garcinia,sherry1414,65-74,less than 1 month,Weight loss,2013-09-26,2.6666666666666665,3,4,1,"I took this for 3 days and from Day 1, I felt like I was getting a bladder infection. I stopped on the 4th day and it did not go away but started feeling better (on my second day of not taking it).  Just wondering if anyone has had this problem.  As to controlling my appetite, I felt like it was helping me but the feeling of a bladder infection is horrible and if it was causing it, I had to stop.  If anyone has or knows if this is a sympton of taking, please respond to this.  Thanks.  ",19,20
Garcinia,disappointed,55-64,less than 1 month,Weight loss,2013-09-26,2,1,4,1,I have taken almost the whole bottle and have not lost any weight. My pants actually feel tighter. I watch what I eat and am walking 1/2hr everyday. Very disappointed. I have 2 bottles left that I hope I can get rid of.,19,20
Garcinia,bam,45-54,1 to 6 months,Weight loss,2013-09-26,1.6666666666666667,1,3,1,bloating,8,10
Garcinia,audrey,45-54,less than 1 month,Other,2013-09-26,2.3333333333333335,1,5,1,I have had severe diahharea and stomach pains also extreme increase in appetite with noteable weight gain in a very short time period.,2,2
Garcinia,,35-44,less than 1 month,Weight loss,2013-09-25,5,5,5,5,"Been trying it for the first time, and so far it has been working. Lost 3 pounds in 2 weeks.",14,16
Garcinia,wendco2003,35-44,less than 1 month,Weight loss,2013-09-24,4.666666666666667,4,5,5,"I've seen many posters complaining of no weight loss. This supplement is meant to control appetite and boost energy. You still have to do the work. I've been taking for a little over a week and I'm thrilled. I've lost 6lbs. Before I took this it took me 2 months to lose that much. My stomach is now 3 inches smaller around. It has also boosted my energy levels and curbs my carb cravings. That is a big issue for me. There is no magic bullet but if you are doing the work and not getting anywhere, I'd consider adding this to your routine.",36,39
Garcinia,ShariDana,45-54,less than 1 month,Weight loss,2013-09-23,1,1,1,1,"I took for 2 days, barely ate the day I took it, and I gained 2 lbs, also experienced itching all over my body and shortness of breath.  This is a scam and dangerous.  I am returning my bottles right away to Vitamin Shoppe.",15,24
Garcinia,Stopbitching,,1 to 6 months,Other,2013-09-23,5,5,5,5,"It works great. For all the people complaining that after two weeks it hasn't helped you lose 1 lb chill. It helps boost your muscle growth so just because the scale shows the same number, means nothing. ",8,8
Garcinia,,,,Weight loss,2013-09-23,3,3,3,3,,0,8
Garcinia,Fran,65-74,less than 1 month,Weight loss,2013-09-23,2.3333333333333335,2,3,2,"I have been taking it for two weeks and have not lost a pound.  It seems like my belly fat has lessened, but no weight loss.",12,12
Garcinia,K.Wilson,45-54,1 to 6 months,Weight loss,2013-09-22,4.666666666666667,5,4,5,"I have been using this product for weight loss. I have not experienced any unwanted side effects to date.  It has worked really well to suppress my appetite and given me some added energy without the jitters.  If you decide to try make sure you use a high grade product without fillers and with the correct dosage.  Oh and by the way you can't eat anything and everything and lose weight, even while taking this.  ",43,44
Garcinia,veronicapa,45-54,less than 1 month,Weight loss,2013-09-21,1.6666666666666667,1,3,1,"Been taking this for several weeks now, not 1 lb. loss. Waste of money!! Side effects, woke up every morning with both sides of my lower back hurting(kidney area)hmm. Stopped taking it for a week and pain went away. Tried it again, same pain in the same area back again. It's not the mattress. Stopped taking this and will not take it again. It is obviously doing something to my kidneys. Was looking for something to help with menopause weight gain.",35,38
Garcinia,happy,45-54,less than 1 month,Weight loss,2013-09-21,1.3333333333333333,1,2,1,Just got my first bottle of garcinia cambobogia hopefully it works for me.. After taking 2 tablets before each meal I do not see any effect. What they do not tell you is you still have to stay under 1500 cal/day . I'm 168 pounds and I'm trying to get to 138. So at this point I can say it is not what they claim:) DO NOT BUY IT!!!!!!!,23,31
Garcinia,Diana,55-64,less than 1 month,Weight loss,2013-09-21,2.3333333333333335,1,5,1,I took it for a week and no pounds lost just a lot of discomfort.  Ended up in emergency room for bad diahrea and pain in lower stomach going on 2 days now.,28,30
Garcinia,,55-64,,Other,2013-09-20,2.3333333333333335,1,5,1,This product eorks about ss good as the tummy tuck belt- not at all.,2,2
Garcinia,Letgal,35-44,less than 1 month,Obesity,2013-09-20,3.3333333333333335,3,4,3,I just started this week with Nutrigold Garcinia Cambodia Gold.  I have experienced a mild headache for the first days nothing that I needed to take anything for I feel like I am eating less and sleeping more soundly I take 3 pills in the afternoon and 3 at dinner time 30 min before each meal.  I feel good also slight stomach discomfort but only if I overeat nothing too bad.  I will keep trying and add exercise next week  I have not weight myself but will do next week.    ,7,7
Garcinia,maryheartman@q.com,55-64,1 to 6 months,Weight loss,2013-09-19,1.6666666666666667,1,3,1,"Took this religiously for 4 weeks, and have gained 5 pounds! I had uncontrollable hunger during the night, awaking at 2 AM starving. Started having chest pain, shortness of breath, and my belly has gotten so fat I can't bend over! My friend in NY had the exact same experience, I didn't know she was taking it till she started describing all the problems she was having on this new supplement, and I asked her what it was... garcenia, same as me!  Don't waste your money or jeopardize your health! ",29,32
Garcinia,,45-54,less than 1 month,Obesity,2013-09-19,5,5,5,5,"I started using this 2weeks ago, it really works for me, I have lost 9 lbs. it does make me pee a lot, I just make sure I drink water (which I hate) and my coffee in the morning, I only take 2 pills in the am. Will update in another two weeks.",12,12
Garcinia,newme29,25-34,less than 1 month,Other,2013-09-19,1,1,1,1,Just got my first bottle of garcinia cambobogia hopefully it works for me..has anyone tried it please let me know how it's going for you I'm 301 pounds and I'm trying to get to 180..,1,3
Garcinia,momof2,25-34,less than 1 month,Weight loss,2013-09-19,3.6666666666666665,3,4,4,"two weeks into using the Pure Health Brand. 1st week didn't really see any changes, Im a stay at home mom and tend to snack to much and GC did seem to help with that, But only some will power had to do some too ;)2nd week added using pure green coffee bean with svetol 2pill twice a day I do them morning and afternoon. During 2nd week Ive lost 2 lbs, Ill take it! If you try the green coffee bean and are sensitive to caffeine make sure you read the label some says it has a lot of caffeine the kind I am using must not because it doesn't state it on label and I feel no side effect from it. put 4 stars for ease of use because I have a hard time swallowing pills. I take the GC 3 times daily at 2 pills each time. Hope this helps and Ill keep using to see if it continues to work or not. :)",13,19
Garcinia,,25-34,less than 1 month,Obesity,2013-09-18,4,3,5,4,Just started this today. My first impression is optimistic though. I'm not hungry at all. Tiny headache that passed without Tylenol. Craving water. I think I could take it without problems but the real question is will the weight come off?  ,1,4
Garcinia,,35-44,less than 1 month,Weight loss,2013-09-18,2.3333333333333335,2,4,1,DONE WITH WEEK ONE AND HAVEN'T LOST A SINGLE OUNCE!,9,15
Garcinia,,45-54,less than 1 month,Weight loss,2013-09-18,1.3333333333333333,1,2,1,"have been taking this treatment as directed, along with a cleanse daily. Although it does curb my appetite, I have not lost any weight or inches. However, I have developed a severe rash first on my belly, which then spread to my back, chest, and neck. My doctor gave me a steroid shot, and a five day regimen of prednisone packet, along with double dose of claritin for 5 days. Will stop the Garcinia Cambogia until the rash goes away, and try it again.",24,28
Garcinia,,45-54,less than 1 month,Other,2013-09-18,1.6666666666666667,1,3,1,"I have been taking this treatment as directed, along with a cleanse daily. Although it does curb my appetite, I have not lost any weight or inches. However, I have developed a severe rash first on my belly, which then spread to my back, chest, and neck. My doctor gave me a steroid shot, and a five day regimen of prednisone packet, along with double dose of claritin for 5 days. Will stop the Garcinia Cambogia until the rash goes away, and try it again.",4,4
Garcinia,sue,65-74,1 to 6 months,Other,2013-09-17,3,3,3,3,easy to take,1,3
Garcinia,cmbeck904,45-54,less than 1 month,Weight loss,2013-09-17,3,3,3,3,Just getting started but wanted to share consumer reports #1 rated is made by whole body research.  ,21,30
Garcinia,serenity88,25-34,less than 1 month,Weight loss,2013-09-17,4,3,5,4,"I have been taking this for about 3 weeks now.  For months I have just been doing diet and exercise and had lost about 11 pounds, but I had seemed to hit a stopping point with weight loss and wouldn't lose anymore.  I saw this and read some reviews, so I decided to try it.  I have noticed a change in my appetite, especially more when I follow the directions of taking it a half hour before I eat.  I've had heart problems in the past, and I'm really surprised to see people saying they had heart rate increase, especially since there are no stimulants in any of the products I've seen.  I lost 3 pounds this week, which is a lot for me, considering I hadn't lost any in about 3 months. I'm pretty pleased with my results.  People need to remember that every supplement works differently for everyone, and there can be allergic reactions.  It's not a cure all for obesity, but I'll continue to take it until I reach my goal!",44,45
Garcinia,jojimbe,45-54,less than 1 month,Weight loss,2013-09-16,2,1,4,1,"After only taking 2 of the 65% I thought my heart was gonna pound out of my chest.  I took the 1st one and had this experience, which scared me.  So to make sure if it was the GC I waited a few days then took another dose and the same thing happened. So I guess I will keep chugging along to do it on my own.  It is not worth dying for.",28,34
Garcinia,,65-74,1 to 6 months,Obesity,2013-09-16,2,1,4,1,"This not only did not work but it had an adverse reaction causing me to gain, not loose weight.",2,2
Garcinia,,55-64,1 to 6 months,Weight loss,2013-09-16,2,1,4,1,"Min. fat loss, that I can tell.  I work w gym trainer 2x wk. I walk/bike a min of 1-2 miles /5 days a week.",13,17
Garcinia,BarbieAgain,25-34,,Weight loss,2013-09-16,5,5,5,5,Week 4 update. I had been sick and just started taking the pills again. No weight loss this week. I am going to up my dose this week and see if it helps. I am still down 12lbs and haven't gained any. Just hopeful my body will respond to it again. Will update next week!,15,20
