source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Flomax,Nyebaby,55-64,less than 1 month,Stones in the Urinary Tract,12/15/2014,2.3,1,5,1,"I've experienced kidney stones many times and have never been prescribed this drug by my urologist.  ER doc prescribed them and after only 3 days I now have a headache, stuffy sinus, fatigue and generally feel awful.  Will most likely stop taking.  Can't believe I've read some pass a stone within hours of taking this.",2,2
Flomax,NeceDelRae,35-44,less than 1 month,Stones in the Urinary Tract,11/13/2014,2.3,1,5,1,"40 yr old FEMALE prescribed this med for 7 days by ER Physician after being diagnosed with kidney stones. It only made me feel tired, dizzy, lightheaded &amp; felt like passing out daily. Stopped meds day 5.",2,3
Flomax,Casingda,55-64,less than 1 month,Stones in the Urinary Tract,10/15/2014,5.0,5,5,5,"I took this for one week.  The first day I took it, the severe pain stopped.  The only side-effect I've dealt with is sleepiness.  However, I also take other meds that have that same side-effect, so it was probably magnified.  Overall, I am satisfied with how well this has worked.",2,2
Flomax,Medspec,35-44,less than 1 month,Stones in the Urinary Tract,7/20/2014,1.0,1,1,1,"I am a 43 year old female, and I was prescribed this drug to help me pass a kidney stone.  The kidney stone remained lodged, and the side effects of this drug were unbearable.  I had chest pain, shortness of breath, back pain, stuffy nose/sinus, sore throat, headache, and lightheadedness.  Maybe it is effective for other uses, but I will beware of it in the future!",3,4
Flomax,Anonymous,35-44,less than 1 month,Stones in the Urinary Tract,7/7/2014,3.3,3,3,4,,1,2
Flomax,Anonymous,55-64,1 to 6 months,Stones in the Urinary Tract,6/9/2014,5.0,5,5,5,,3,4
Flomax,Palms42,19-24,less than 1 month,Stones in the Urinary Tract,5/29/2014,4.3,4,5,4,"I am 19 and I have experienced the joy of kidney stones 11 times.  My urologist prescribed me Flomax to help alleviate the unbearable pain of passing a kidney stone and to help the kidney stone move on out. Typically within 1-2 of beginning to pass a kidney stone, my urine contains blood.  Flomax does not lessen the pain of passing a kidney stone.  It has, however, help speed up the process of passing the stone, which is a huge plus.  I only take Flomax when I show signs of a kidney stone beginn  ...   ing to pass, so I have never taken the drug long-term.  I have yet to experience any side effects other than sleeplessness.  I would encourage Flomax to anyone who is prone to kidney stones.",3,4
Flomax,Anonymous,35-44,less than 1 month,Stones in the Urinary Tract,12/7/2013,3.3,3,5,2,It makes me very sleepy. I have been on it for 5 days and have not passed my stone. I still am urinating frequently but also have increased water consumption too. I have had some strange muscle pain and joint pain since starting this. Not all the time but off and on. Not sure if it is due to the Flomax or not.,4,4
Flomax,Anonymous,55-64,less than 1 month,Stones in the Urinary Tract,9/13/2012,5.0,5,5,5,,1,4
Flomax,Anonymous,35-44,less than 1 month,Stones in the Urinary Tract,9/12/2012,1.7,2,2,1,,1,3
Flomax,tc,65-74,less than 1 month,Stones in the Urinary Tract,9/3/2012,5,5,5,5,had kidney stone .75% down ureter...stone passed 2 days later after taking flomax....not sure if it was the reason or not...,4,4
Flomax,Tony Goe,25-34,less than 1 month,Stones in the Urinary Tract,7/6/2012,1.7,1,3,1,"use for pass 7mm kidney stone. first use for 3 days only retrograde orgasm occured. After 3 days I continued for another 6 days and nose was comletely blocked. I felt like a flu and even buring chest. Not worthy of trying it more than 3 days.",4,4
Flomax,tomanystones,35-44,less than 1 month,Stones in the Urinary Tract,5/10/2012,2.3,1,5,1,"I have only taken for 2 days. I have very dark yellow urine and thick. I am taking for kidney stone and urine takes forever to go through strainer I was given to catch the stone. Anyone else have this problem?",4,4
Flomax,Sooner,55-64,less than 1 month,Stones in the Urinary Tract,4/22/2012,1.7,1,3,1,"I have been on Tamsulosin 0.04mg for 5 days and noticed a lack of semen during ejaculation. Don't like it at all.",6,6
Allopurinol,Casper,35-44,1 to 6 months,Uric Acid Kidney Stones,1/6/2015,5,5,5,5,"I have been taking for 3 months and have not had any kidney Stone flareups since taking this. After suffering with Kidney stones I can say that I will try anything. This seems to have helped.",3,3
Allopurinol,bombstick,65-74,2 to less than 5 years,Uric Acid Kidney Stones,6/26/2014,5,5,5,5,"Gout and Kidney stone free when taking 300 mg per day. Miss two days and I will have an acute attack of Gout and Kidney stones within a 2-3 day period and may take a week to get back to an equilibrium.",4,4
Allopurinol,fawcett.ma,55-64,5 to less than 10 years,Uric Acid Kidney Stones,9/21/2013,2,2,3,1,"After 9 months of taking 300 mg once a day, I finally decided to see if 'rash and hives' was a side-effect. It is a side effect along with 5 or 6 other things that have been bothering me. Now I need to know how long it will take to get it out of me. Any suggestions?",6,6
Allopurinol,grape_POPCYCLE,55-64,1 to 6 months,Uric Acid Kidney Stones,3/7/2013,1.7,2,1,2,"short of breath",2,2
Allopurinol,fredh,75 or over,10 years or more,Uric Acid Kidney Stones,7/18/2012,1,1,1,1,"Can the use of this drug cause pancreatic cancer",1,1
Allopurinol,thisolewood,45-54,6 months to less than 1 year,Uric Acid Kidney Stones,10/23/2011,5,5,5,5,"I can't be certain if this is the culprit, but I get terrible cramps in places I've never before had cramps. i.e. sides, rib cage, and just last night, in my upper thigh. The cramps go away shortly, but they are severe when they occur. I will stop taking the med to determine if the cramps subside. The only other meds I'm on is lisinopril, and prilosec.",1,1
Allopurinol,Bob Hugelmeyer,65-74,10 years or more,Uric Acid Kidney Stones,12/24/2010,5,5,5,5,"I will be 70 in Jan 2011 and have been taking 300mg tablets of allopurinol daily for about 12 years without a problem. I have annual check ups with blood taken to assure there are no problems with my liver. I eat anything I want and enjoy my scotch and beer without any side effects. My lack of taste may be attributed to the drug but my younger brother by 10 yrs who does not use the drug has smell and therefore taste deficiencies problems as well. I recommend it.",1,1
Allopurinol,LEWZER,45-54,6 months to less than 1 year,Uric Acid Kidney Stones,12/9/2009,1.3,1,2,1,"Wondering if this medicine causes depression",1,1
Allopurinol,scotty101973,35-44,1 to less than 2 years,Uric Acid Kidney Stones,4/10/2009,5,5,5,5,"Had 3 bouts with kidney stones and have now gone over a year with no symptoms or kidney stone attacks. I use it with Potassium Citrate and it has worked wonders. Also, a very inexpensive way to solve the problem. I get refills monthly for $4.",3,3
Allopurinol,possumlips,45-54,5 to less than 10 years,Uric Acid Kidney Stones,7/22/2008,3.7,4,4,3,"300mgs/dailey.I have more than the one condition listed. gout,uric kidney stones and high levels of uric acid in blood.The stones have been desolved and are gone for over 10 years now but kidneys hurt alot from time to time.Gout hasn't been as bad as to go back on crutches but still have attacks tho not near severe as 3 years ago. since i also take drugs for type 2 diabetes,high blood pressure and acid reflux, i wouldn't know which side affects would be from the allopurinal as i have many. stomach cramps,diarrea,kidney pain,nauseia,bleeding,frequent uration,swollen prostate. i stay away from red meat and all the bad things i've looked up to avoid and the doc says my levels are fine.but he says theres no cure for gout yet.just some relief.",6,6
Allopurinol,Annie,55-64,less than 1 month,Uric Acid Kidney Stones,5/23/2008,1,1,1,1,"I ended up in the hospital after taking this for 3 weeks. It poisoned my whole system!",5,6
Allopurinol,Meme Kelley,,less than 1 month,Uric Acid Kidney Stones,3/2/2008,1,1,1,1,"Honestly can't evaluate this med now. Just started this medication on my 6yr old grandson for possible kidney stones on Sat. morning and now on Sunday he is violently throwing up. He has also taking another new medicine but that one was started on Thurs. and now this reaction. Now being the second day on this med has me worried and called his doc and stopped till I find out what's causing this. This is his third time throwing up in the last two hours. I don't know yet if it is this medication causing this reaction. He takes alot of other meds too. A visit to the ER is looking like a good option right now.",2,5
Potassium Citrate,Wojciech,75 or over,6 months to less than 1 year,Uric Acid Kidney Stones,1/22/2024,1.7,3,1,1,"The pills are too big for me to swallow. I have had them lodge in my esophagus and cause pain and causing vomiting of the pill. Doesn't work for me, so I stopped using it.",1,1
Potassium Citrate,Chelle,45-54,1 to 6 months,Prevention of Calcium-Containing Kidney Stones,3/23/2022,5,5,5,5,"I had to operations for kidney stones causing backed up swollen kidneys. Since then I have been very frequently passing kidney stone over the years. Since taking this medication I have only passed one stone. That was in the first month. As ironic as it seems I have also lost weight without dieting. I went from a size 18 to 14 in 3 months. I'm thinking my body definitely needed some potassium! I felt a little weird taking this at first but after a few weeks felt l perfectly normal.",1,1
Potassium Citrate,,45-54,less than 1 month,Calcium Oxalate Kidney Stones,9/30/2018,3.3,3,5,2,"I have only been on it 2 days and extreme tingling in my feet and hands to the point of major pain in feet. Will keep taking it as I dont like kidney stones.I am going to give it time to see if it gets better but right now I cant sleep because of the pain in feet. cant state how effective its been havent been on it long enough",1,1
Potassium Citrate,Pap,55-64,1 to less than 2 years,Calcium Oxalate Kidney Stones,5/14/2018,3.7,4,4,3,"Haven't had any stones. That is good. Feeling tiredness and irregular heartbeat and dizziness. Not happy with these effects. Cut dosage from 3 pills to one daily. Effects remain. Not sure what to do.",0,1
